2	java.lang.Thread.isDaemon()
2	java.lang.ThreadGroup.activeCount()
2	java.lang.ThreadGroup.enumerate()
2	java.lang.ThreadGroup.getName()
2	java.nio.ByteBuffer.get()
2	java.nio.ByteBuffer.put()
2	java.nio.ByteBuffer.remaining()
2	java.nio.ByteBuffer.wrap()
2	java.nio.CharBuffer.wrap()
2	java.nio.charset.Charset.encode()
2	java.nio.charset.CharsetEncoder.encode()
2	java.nio.charset.CharsetEncoder.onMalformedInput()
2	java.nio.charset.CharsetEncoder.onUnmappableCharacter()
2	java.util.ArrayList.<init>()
2	java.util.Date.<init>()
2	org.apache.commons.logging.Log.info()
3	fuse.Filesystem3ToFuseFSAdapter.access$000()
3	java.lang.Object.getClass()
3	java.lang.String.length()
3	java.nio.charset.Charset.newEncoder()
3	org.apache.commons.logging.LogFactory.getLog()
4	fuse.FuseFtype.<init>()
4	fuse.FuseFtype.appendAttributes()
4	java.lang.Integer.toOctalString()
5	java.lang.Long.longValue()
6	fuse.logging.FuseLog._log()
7	fuse.logging.FuseLog$Levels.getLevelValue()
8	fuse.util.Struct.<init>()
9	fuse.util.Struct.appendAttributes()
12	java.lang.Object.<init>()
27	java.nio.CharBuffer.toString()
29	fuse.Filesystem3ToFuseFSAdapter.handleException()
29	java.nio.charset.Charset.decode()
30	fuse.Filesystem3ToFuseFSAdapter.handleErrno()
33	java.lang.StringBuilder.<init>()
33	java.lang.StringBuilder.toString()
33	org.apache.commons.logging.Log.debug()
33	org.apache.commons.logging.Log.isDebugEnabled()
45	java.lang.StringBuilder.append()
